BROWN_MUSHROOM,1.0,59811.0,8.9,1.0
BROWN_MUSHROOM,2.0,27891.0,8.8,2.0
BROWN_MUSHROOM,3.0,62085.0,8.7,1.0
BROWN_MUSHROOM,4.0,228230.0,8.6,5.0
BROWN_MUSHROOM,5.0,21198.0,8.5,1.0
BROWN_MUSHROOM,6.0,1024.0,8.3,1.0
BROWN_MUSHROOM,7.0,1024.0,8.2,1.0
BROWN_MUSHROOM,8.0,965.0,8.1,1.0
BROWN_MUSHROOM,9.0,1024.0,8.0,1.0
BROWN_MUSHROOM,10.0,2125.0,7.9,1.0
BROWN_MUSHROOM,11.0,1024.0,7.8,1.0
BROWN_MUSHROOM,12.0,1024.0,7.7,1.0
BROWN_MUSHROOM,13.0,785.0,7.6,1.0
BROWN_MUSHROOM,14.0,8974.0,7.0,2.0
BROWN_MUSHROOM,15.0,286204.0,6.8,4.0
BROWN_MUSHROOM,16.0,12256.0,6.7,1.0
BROWN_MUSHROOM,17.0,43622.0,6.6,1.0
BROWN_MUSHROOM,18.0,62826.0,6.5,2.0
BROWN_MUSHROOM,19.0,69181.0,6.4,3.0
BROWN_MUSHROOM,20.0,160.0,1.0,5.0
INK_SACK:3,1.0,593592.0,2.9,12.0
INK_SACK:3,2.0,121780.0,2.8,2.0
INK_SACK:3,3.0,1078884.0,2.6,17.0
INK_SACK:3,4.0,60093.0,2.5,2.0
INK_SACK:3,5.0,503156.0,2.3,9.0
INK_SACK:3,6.0,569582.0,2.2,12.0
INK_SACK:3,7.0,71680.0,2.1,5.0
INK_SACK:3,8.0,154785.0,2.0,6.0
INK_SACK:3,9.0,430080.0,1.5,30.0
INK_SACK:4,1.0,69.0,3.8,1.0
INK_SACK:4,2.0,69115.0,3.7,1.0
INK_SACK:4,3.0,70794.0,3.6,1.0
INK_SACK:4,4.0,214235.0,3.5,3.0
INK_SACK:4,5.0,214048.0,3.4,3.0
INK_SACK:4,6.0,71000.0,3.3,1.0
INK_SACK:4,7.0,49568.0,3.2,1.0
INK_SACK:4,8.0,358400.0,3.1,10.0
INK_SACK:4,9.0,107720.0,3.0,4.0
INK_SACK:4,10.0,73680.0,2.9,3.0
INK_SACK:4,11.0,143360.0,2.0,35.0
INK_SACK:4,12.0,62795.0,1.0,25.0
SPOOKY_SHARD,1.0,2738.0,631.5,2.0
SPOOKY_SHARD,2.0,4362.0,631.2,3.0
SPOOKY_SHARD,3.0,22222.0,103.2,1.0
SPOOKY_SHARD,4.0,71680.0,103.1,1.0
SPOOKY_SHARD,5.0,10000.0,103.0,1.0
SPOOKY_SHARD,6.0,10000.0,102.0,1.0
SPOOKY_SHARD,7.0,71680.0,101.1,1.0
SPOOKY_SHARD,8.0,70000.0,101.0,1.0
SPOOKY_SHARD,9.0,64.0,20.0,4.0
SPOOKY_SHARD,10.0,70000.0,1.0,2.0
TARANTULA_WEB,1.0,7878.0,0.2,1.0
TARANTULA_WEB,2.0,133488.0,0.1,9.0
CARROT_ITEM,1.0,1022.0,4.2,1.0
CARROT_ITEM,2.0,21618.0,4.1,2.0
CARROT_ITEM,3.0,140100.0,4.0,2.0
CARROT_ITEM,4.0,71607.0,3.9,3.0
CARROT_ITEM,5.0,48601.0,3.8,2.0
CARROT_ITEM,6.0,588.0,3.7,1.0
CARROT_ITEM,7.0,20168.0,3.1,1.0
CARROT_ITEM,8.0,4616.0,3.0,2.0
CARROT_ITEM,9.0,57180.0,2.9,1.0
CARROT_ITEM,10.0,85637.0,2.8,2.0
CARROT_ITEM,11.0,177147.0,2.7,7.0
CARROT_ITEM,12.0,16372.0,2.1,2.0
CARROT_ITEM,13.0,122495.0,2.0,2.0
CARROT_ITEM,14.0,37047.0,1.9,2.0
CARROT_ITEM,15.0,9414.0,1.7000000000000002,1.0
CARROT_ITEM,16.0,49910.0,1.5,2.0
CARROT_ITEM,17.0,17540.0,1.4,1.0
CARROT_ITEM,18.0,1393561.0,1.0,43.0
CARROT_ITEM,19.0,71680.0,0.6000000000000001,7.0
CARROT_ITEM,20.0,554523.0,0.5,18.0
CARROT_ITEM,21.0,71680.0,0.1,4.0
